Character,Vehicle,Tire,Glider,Speed_Land,Speed_Anti-G,Speed_Water,Speed_Gliding,Accel,Weight,Handling_Land,Handling_Anti-G,Handling_Water,Handling_Gliding,Traction,M-turbo,Invincib
Rosalina / King Boo / Link (both outfits) / Pauline,Blue Falcon,Slim / Wood / Crimson Slim,Wario Wing / Plane Glider / Gold Glider / Paraglider,4.75,5.0,3.75,4.5,2.5,3.5,3.25,3.5,3.5,3.0,2.5,3.25,4.25
Rosalina / King Boo / Link (both outfits) / Pauline,Blue Falcon,Slim / Wood / Crimson Slim,Peach Parasol / Parafoil / Bowser Kite / MKTV Parafoil,4.5,5.0,3.75,4.25,2.75,3.25,3.25,3.5,3.5,3.25,2.5,3.5,4.0
Rosalina / King Boo / Link (both outfits) / Pauline,Blue Falcon,Slick / Cyber Slick,Super Glider / Waddle Wing / Hylian Kite,5.0,4.75,3.5,4.0,2.25,3.5,2.75,3.5,2.25,2.25,2.5,3.0,4.25
Rosalina / King Boo / Link (both outfits) / Pauline,Blue Falcon,Slick / Cyber Slick,Wario Wing / Plane Glider / Gold Glider / Paraglider,5.0,5.0,3.25,4.0,2.25,3.75,2.75,3.25,2.5,2.25,2.25,3.0,4.25
Rosalina / King Boo / Link (both outfits) / Pauline,Blue Falcon,Metal,Super Glider / Waddle Wing / Hylian Kite,5.0,4.0,4.25,4.5,2.0,3.75,2.75,3.25,2.75,2.0,3.0,3.0,4.5
Rosalina / King Boo / Link (both outfits) / Pauline,Blue Falcon,Metal,Wario Wing / Plane Glider / Gold Glider / Paraglider,5.0,4.25,4.0,4.5,2.0,4.0,2.75,3.0,3.0,2.0,2.75,3.0,4.5
Rosalina / King Boo / Link (both outfits) / Pauline,Blue Falcon,Button / Leaf Tires,Super Glider / Waddle Wing / Hylian Kite,4.25,4.25,4.0,4.5,3.25,2.75,3.0,4.0,3.0,2.5,3.25,3.75,3.75
Rosalina / King Boo / Link (both outfits) / Pauline,Blue Falcon,Button / Leaf Tires,Cloud Glider / Parachute / Flower Glider / Paper Glider,4.0,4.5,4.0,4.25,3.5,2.5,3.0,4.0,3.0,2.75,3.25,4.0,3.5
Rosalina / King Boo / Link (both outfits) / Pauline,Blue Falcon,Button / Leaf Tires,Wario Wing / Plane Glider / Gold Glider / Paraglider,4.25,4.5,3.75,4.5,3.25,3.0,3.0,3.75,3.25,2.5,3.0,3.75,3.75
Rosalina / King Boo / Link (both outfits) / Pauline,Blue Falcon,Button / Leaf Tires,Peach Parasol / Parafoil / Bowser Kite / MKTV Parafoil,4.0,4.5,3.75,4.25,3.5,2.75,3.0,3.75,3.25,2.75,3.0,4.0,3.5
Rosalina / King Boo / Link (both outfits) / Pauline,Blue Falcon,Off-Road / Retro Off-Road / Triforce Tires,Super Glider / Waddle Wing / Hylian Kite,4.75,4.25,4.5,4.25,2.75,3.5,2.5,3.5,2.5,2.5,4.0,3.25,4.5
Rosalina / King Boo / Link (both outfits) / Pauline,Blue Falcon,Off-Road / Retro Off-Road / Triforce Tires,Cloud Glider / Parachute / Flower Glider / Paper Glider,4.5,4.5,4.5,4.0,3.0,3.25,2.5,3.5,2.5,2.75,4.0,3.5,4.25
Rosalina / King Boo / Link (both outfits) / Pauline,Blue Falcon,Off-Road / Retro Off-Road / Triforce Tires,Wario Wing / Plane Glider / Gold Glider / Paraglider,4.75,4.5,4.25,4.25,2.75,3.75,2.5,3.25,2.75,2.5,3.75,3.25,4.5
Rosalina / King Boo / Link (both outfits) / Pauline,Blue Falcon,Off-Road / Retro Off-Road / Triforce Tires,Peach Parasol / Parafoil / Bowser Kite / MKTV Parafoil,4.5,4.5,4.25,4.0,3.0,3.5,2.5,3.25,2.75,2.75,3.75,3.5,4.25
Rosalina / King Boo / Link (both outfits) / Pauline,Blue Falcon,Cushion,Super Glider / Waddle Wing / Hylian Kite,4.25,4.0,3.75,5.0,3.0,3.0,2.75,3.5,2.5,2.75,4.0,3.75,4.5
Rosalina / King Boo / Link (both outfits) / Pauline,Blue Falcon,Cushion,Cloud Glider / Parachute / Flower Glider / Paper Glider,4.0,4.25,3.75,4.75,3.25,2.75,2.75,3.5,2.5,3.0,4.0,4.0,4.25
Rosalina / King Boo / Link (both outfits) / Pauline,Blue Falcon,Cushion,Wario Wing / Plane Glider / Gold Glider / Paraglider,4.25,4.25,3.5,5.0,3.0,3.25,2.75,3.25,2.75,2.75,3.75,3.75,4.5
Rosalina / King Boo / Link (both outfits) / Pauline,Blue Falcon,Cushion,Peach Parasol / Parafoil / Bowser Kite / MKTV Parafoil,4.0,4.25,3.5,4.75,3.25,3.0,2.75,3.25,2.75,3.0,3.75,4.0,4.25
Rosalina / King Boo / Link (both outfits) / Pauline,Tanooki Kart,GLA Tires,Super Glider / Waddle Wing / Hylian Kite,4.25,4.0,4.75,4.75,2.75,4.0,3.5,3.25,3.25,3.25,4.75,3.75,4.25
Rosalina / King Boo / Link (both outfits) / Pauline,Tanooki Kart,GLA Tires,Cloud Glider / Parachute / Flower Glider / Paper Glider,4.0,4.25,4.75,4.5,3.0,3.75,3.5,3.25,3.25,3.5,4.75,4.0,4.0
Rosalina / King Boo / Link (both outfits) / Pauline,Tanooki Kart,GLA Tires,Wario Wing / Plane Glider / Gold Glider / Paraglider,4.25,4.25,4.5,4.75,2.75,4.25,3.5,3.0,3.5,3.25,4.5,3.75,4.25
Rosalina / King Boo / Link (both outfits) / Pauline,Tanooki Kart,GLA Tires,Peach Parasol / Parafoil / Bowser Kite / MKTV Parafoil,4.0,4.25,4.5,4.5,3.0,4.0,3.5,3.0,3.5,3.5,4.5,4.0,4.0
Rosalina / King Boo / Link (both outfits) / Pauline,Tanooki Kart,Monster / Hot Monster,Super Glider / Waddle Wing / Hylian Kite,4.5,4.0,4.5,4.25,2.25,4.5,2.75,2.5,2.75,2.75,5.25,3.5,4.5
Rosalina / King Boo / Link (both outfits) / Pauline,Tanooki Kart,Monster / Hot Monster,Cloud Glider / Parachute / Flower Glider / Paper Glider,4.25,4.25,4.5,4.0,2.5,4.25,2.75,2.5,2.75,3.0,5.25,3.75,4.25
Rosalina / King Boo / Link (both outfits) / Pauline,Tanooki Kart,Monster / Hot Monster,Wario Wing / Plane Glider / Gold Glider / Paraglider,4.5,4.25,4.25,4.25,2.25,4.75,2.75,2.25,3.0,2.75,5.0,3.5,4.5
Rosalina / King Boo / Link (both outfits) / Pauline,Tanooki Kart,Monster / Hot Monster,Peach Parasol / Parafoil / Bowser Kite / MKTV Parafoil,4.25,4.25,4.25,4.0,2.5,4.5,2.75,2.25,3.0,3.0,5.0,3.75,4.25
Rosalina / King Boo / Link (both outfits) / Pauline,Tanooki Kart,Roller / Azure Roller,Super Glider / Waddle Wing / Hylian Kite,3.75,3.5,4.75,4.75,3.25,3.5,3.75,3.5,3.5,3.5,4.5,4.25,3.0
Rosalina / King Boo / Link (both outfits) / Pauline,Tanooki Kart,Roller / Azure Roller,Cloud Glider / Parachute / Flower Glider / Paper Glider,3.5,3.75,4.75,4.5,3.5,3.25,3.75,3.5,3.5,3.75,4.5,4.5,2.75
Rosalina / King Boo / Link (both outfits) / Pauline,Tanooki Kart,Roller / Azure Roller,Wario Wing / Plane Glider / Gold Glider / Paraglider,3.75,3.75,4.5,4.75,3.25,3.75,3.75,3.25,3.75,3.5,4.25,4.25,3.0
Rosalina / King Boo / Link (both outfits) / Pauline,Tanooki Kart,Roller / Azure Roller,Peach Parasol / Parafoil / Bowser Kite / MKTV Parafoil,3.5,3.75,4.5,4.5,3.5,3.5,3.75,3.25,3.75,3.75,4.25,4.5,2.75
Rosalina / King Boo / Link (both outfits) / Pauline,Tanooki Kart,Slim / Wood / Crimson Slim,Super Glider / Waddle Wing / Hylian Kite,4.5,4.5,4.5,4.5,2.25,4.0,3.75,3.25,3.5,3.5,3.75,3.5,4.25
Rosalina / King Boo / Link (both outfits) / Pauline,Tanooki Kart,Slim / Wood / Crimson Slim,Cloud Glider / Parachute / Flower Glider / Paper Glider,4.25,4.75,4.5,4.25,2.5,3.75,3.75,3.25,3.5,3.75,3.75,3.75,4.0
Rosalina / King Boo / Link (both outfits) / Pauline,Tanooki Kart,Slim / Wood / Crimson Slim,Wario Wing / Plane Glider / Gold Glider / Paraglider,4.5,4.75,4.25,4.5,2.25,4.25,3.75,3.0,3.75,3.5,3.5,3.5,4.25
Rosalina / King Boo / Link (both outfits) / Pauline,Tanooki Kart,Slim / Wood / Crimson Slim,Peach Parasol / Parafoil / Bowser Kite / MKTV Parafoil,4.25,4.75,4.25,4.25,2.5,4.0,3.75,3.0,3.75,3.75,3.5,3.75,4.0
Rosalina / King Boo / Link (both outfits) / Pauline,Tanooki Kart,Slick / Cyber Slick,Super Glider / Waddle Wing / Hylian Kite,4.75,4.5,4.0,4.0,2.0,4.25,3.25,3.0,2.5,2.75,3.5,3.25,4.25
Rosalina / King Boo / Link (both outfits) / Pauline,Tanooki Kart,Slick / Cyber Slick,Wario Wing / Plane Glider / Gold Glider / Paraglider,4.75,4.75,3.75,4.0,2.0,4.5,3.25,2.75,2.75,2.75,3.25,3.25,4.25
Rosalina / King Boo / Link (both outfits) / Pauline,Tanooki Kart,Metal,Super Glider / Waddle Wing / Hylian Kite,4.75,3.75,4.75,4.5,1.75,4.5,3.25,2.75,3.0,2.5,4.0,3.25,4.5
Rosalina / King Boo / Link (both outfits) / Pauline,Tanooki Kart,Metal,Wario Wing / Plane Glider / Gold Glider / Paraglider,4.75,4.0,4.5,4.5,1.75,4.75,3.25,2.5,3.25,2.5,3.75,3.25,4.5
Rosalina / King Boo / Link (both outfits) / Pauline,Tanooki Kart,Button / Leaf Tires,Super Glider / Waddle Wing / Hylian Kite,4.0,4.0,4.5,4.5,3.0,3.5,3.5,3.5,3.25,3.0,4.25,4.0,3.75
Rosalina / King Boo / Link (both outfits) / Pauline,Tanooki Kart,Button / Leaf Tires,Cloud Glider / Parachute / Flower Glider / Paper Glider,3.75,4.25,4.5,4.25,3.25,3.25,3.5,3.5,3.25,3.25,4.25,4.25,3.5
Rosalina / King Boo / Link (both outfits) / Pauline,Tanooki Kart,Button / Leaf Tires,Wario Wing / Plane Glider / Gold Glider / Paraglider,4.0,4.25,4.25,4.5,3.0,3.75,3.5,3.25,3.5,3.0,4.0,4.0,3.75
Rosalina / King Boo / Link (both outfits) / Pauline,Tanooki Kart,Button / Leaf Tires,Peach Parasol / Parafoil / Bowser Kite / MKTV Parafoil,3.75,4.25,4.25,4.25,3.25,3.5,3.5,3.25,3.5,3.25,4.0,4.25,3.5
Rosalina / King Boo / Link (both outfits) / Pauline,Tanooki Kart,Off-Road / Retro Off-Road / Triforce Tires,Super Glider / Waddle Wing / Hylian Kite,4.5,4.0,5.0,4.25,2.5,4.25,3.0,3.0,2.75,3.0,5.0,3.5,4.5
Rosalina / King Boo / Link (both outfits) / Pauline,Tanooki Kart,Off-Road / Retro Off-Road / Triforce Tires,Cloud Glider / Parachute / Flower Glider / Paper Glider,4.25,4.25,5.0,4.0,2.75,4.0,3.0,3.0,2.75,3.25,5.0,3.75,4.25
Rosalina / King Boo / Link (both outfits) / Pauline,Tanooki Kart,Off-Road / Retro Off-Road / Triforce Tires,Wario Wing / Plane Glider / Gold Glider / Paraglider,4.5,4.25,4.75,4.25,2.5,4.5,3.0,2.75,3.0,3.0,4.75,3.5,4.5
Rosalina / King Boo / Link (both outfits) / Pauline,Tanooki Kart,Off-Road / Retro Off-Road / Triforce Tires,Peach Parasol / Parafoil / Bowser Kite / MKTV Parafoil,4.25,4.25,4.75,4.0,2.75,4.25,3.0,2.75,3.0,3.25,4.75,3.75,4.25
Rosalina / King Boo / Link (both outfits) / Pauline,Tanooki Kart,Cushion,Super Glider / Waddle Wing / Hylian Kite,4.0,3.75,4.25,5.0,2.75,3.75,3.25,3.0,2.75,3.25,5.0,4.0,4.5
Rosalina / King Boo / Link (both outfits) / Pauline,Tanooki Kart,Cushion,Cloud Glider / Parachute / Flower Glider / Paper Glider,3.75,4.0,4.25,4.75,3.0,3.5,3.25,3.0,2.75,3.5,5.0,4.25,4.25
Rosalina / King Boo / Link (both outfits) / Pauline,Tanooki Kart,Cushion,Wario Wing / Plane Glider / Gold Glider / Paraglider,4.0,4.0,4.0,5.0,2.75,4.0,3.25,2.75,3.0,3.25,4.75,4.0,4.5
Rosalina / King Boo / Link (both outfits) / Pauline,Tanooki Kart,Cushion,Peach Parasol / Parafoil / Bowser Kite / MKTV Parafoil,3.75,4.0,4.0,4.75,3.0,3.75,3.25,2.75,3.0,3.5,4.75,4.25,4.25
Petey Piranha,300 SL Roadster,GLA Tires,Super Glider / Waddle Wing / Hylian Kite,4.25,4.0,4.5,4.75,3.25,4.5,3.25,3.25,2.75,3.25,3.25,3.5,4.75
Petey Piranha,300 SL Roadster,GLA Tires,Cloud Glider / Parachute / Flower Glider / Paper Glider,4.0,4.25,4.5,4.5,3.5,4.25,3.25,3.25,2.75,3.5,3.25,3.75,4.5
Petey Piranha,300 SL Roadster,GLA Tires,Wario Wing / Plane Glider / Gold Glider / Paraglider,4.25,4.25,4.25,4.75,3.25,4.75,3.25,3.0,3.0,3.25,3.0,3.5,4.75
Petey Piranha,300 SL Roadster,GLA Tires,Peach Parasol / Parafoil / Bowser Kite / MKTV Parafoil,4.0,4.25,4.25,4.5,3.5,4.5,3.25,3.0,3.0,3.5,3.0,3.75,4.5
Petey Piranha,300 SL Roadster,Monster / Hot Monster,Super Glider / Waddle Wing / Hylian Kite,4.5,4.0,4.25,4.25,2.75,5.0,2.5,2.5,2.25,2.75,3.75,3.25,5.0
Petey Piranha,300 SL Roadster,Monster / Hot Monster,Cloud Glider / Parachute / Flower Glider / Paper Glider,4.25,4.25,4.25,4.0,3.0,4.75,2.5,2.5,2.25,3.0,3.75,3.5,4.75
Petey Piranha,300 SL Roadster,Monster / Hot Monster,Wario Wing / Plane Glider / Gold Glider / Paraglider,4.5,4.25,4.0,4.25,2.75,5.25,2.5,2.25,2.5,2.75,3.5,3.25,5.0
Petey Piranha,300 SL Roadster,Monster / Hot Monster,Peach Parasol / Parafoil / Bowser Kite / MKTV Parafoil,4.25,4.25,4.0,4.0,3.0,5.0,2.5,2.25,2.5,3.0,3.5,3.5,4.75
Petey Piranha,300 SL Roadster,Roller / Azure Roller,Super Glider / Waddle Wing / Hylian Kite,3.75,3.5,4.5,4.75,3.75,4.0,3.5,3.5,3.0,3.5,3.0,4.0,3.5
Petey Piranha,300 SL Roadster,Roller / Azure Roller,Cloud Glider / Parachute / Flower Glider / Paper Glider,3.5,3.75,4.5,4.5,4.0,3.75,3.5,3.5,3.0,3.75,3.0,4.25,3.25
Petey Piranha,300 SL Roadster,Roller / Azure Roller,Wario Wing / Plane Glider / Gold Glider / Paraglider,3.75,3.75,4.25,4.75,3.75,4.25,3.5,3.25,3.25,3.5,2.75,4.0,3.5
Petey Piranha,300 SL Roadster,Roller / Azure Roller,Peach Parasol / Parafoil / Bowser Kite / MKTV Parafoil,3.5,3.75,4.25,4.5,4.0,4.0,3.5,3.25,3.25,3.75,2.75,4.25,3.25
Petey Piranha,300 SL Roadster,Slim / Wood / Crimson Slim,Super Glider / Waddle Wing / Hylian Kite,4.5,4.5,4.25,4.5,2.75,4.5,3.5,3.25,3.0,3.5,2.25,3.25,4.75
Petey Piranha,300 SL Roadster,Slim / Wood / Crimson Slim,Cloud Glider / Parachute / Flower Glider / Paper Glider,4.25,4.75,4.25,4.25,3.0,4.25,3.5,3.25,3.0,3.75,2.25,3.5,4.5
Petey Piranha,300 SL Roadster,Slim / Wood / Crimson Slim,Wario Wing / Plane Glider / Gold Glider / Paraglider,4.5,4.75,4.0,4.5,2.75,4.75,3.5,3.0,3.25,3.5,2.0,3.25,4.75
Petey Piranha,300 SL Roadster,Slim / Wood / Crimson Slim,Peach Parasol / Parafoil / Bowser Kite / MKTV Parafoil,4.25,4.75,4.0,4.25,3.0,4.5,3.5,3.0,3.25,3.75,2.0,3.5,4.5
Petey Piranha,300 SL Roadster,Slick / Cyber Slick,Super Glider / Waddle Wing / Hylian Kite,4.75,4.5,3.75,4.0,2.5,4.75,3.0,3.0,2.0,2.75,2.0,3.0,4.75
Petey Piranha,300 SL Roadster,Slick / Cyber Slick,Wario Wing / Plane Glider / Gold Glider / Paraglider,4.75,4.75,3.5,4.0,2.5,5.0,3.0,2.75,2.25,2.75,1.75,3.0,4.75
Petey Piranha,300 SL Roadster,Metal,Super Glider / Waddle Wing / Hylian Kite,4.75,3.75,4.5,4.5,2.25,5.0,3.0,2.75,2.5,2.5,2.5,3.0,5.0
Petey Piranha,300 SL Roadster,Metal,Wario Wing / Plane Glider / Gold Glider / Paraglider,4.75,4.0,4.25,4.5,2.25,5.25,3.0,2.5,2.75,2.5,2.25,3.0,5.0
Petey Piranha,300 SL Roadster,Button / Leaf Tires,Super Glider / Waddle Wing / Hylian Kite,4.0,4.0,4.25,4.5,3.5,4.0,3.25,3.5,2.75,3.0,2.75,3.75,4.25
Petey Piranha,300 SL Roadster,Button / Leaf Tires,Cloud Glider / Parachute / Flower Glider / Paper Glider,3.75,4.25,4.25,4.25,3.75,3.75,3.25,3.5,2.75,3.25,2.75,4.0,4.0
Petey Piranha,300 SL Roadster,Button / Leaf Tires,Wario Wing / Plane Glider / Gold Glider / Paraglider,4.0,4.25,4.0,4.5,3.5,4.25,3.25,3.25,3.0,3.0,2.5,3.75,4.25
Petey Piranha,300 SL Roadster,Button / Leaf Tires,Peach Parasol / Parafoil / Bowser Kite / MKTV Parafoil,3.75,4.25,4.0,4.25,3.75,4.0,3.25,3.25,3.0,3.25,2.5,4.0,4.0
Petey Piranha,300 SL Roadster,Off-Road / Retro Off-Road / Triforce Tires,Super Glider / Waddle Wing / Hylian Kite,4.5,4.0,4.75,4.25,3.0,4.75,2.75,3.0,2.25,3.0,3.5,3.25,5.0
Petey Piranha,300 SL Roadster,Off-Road / Retro Off-Road / Triforce Tires,Cloud Glider / Parachute / Flower Glider / Paper Glider,4.25,4.25,4.75,4.0,3.25,4.5,2.75,3.0,2.25,3.25,3.5,3.5,4.75
Petey Piranha,300 SL Roadster,Off-Road / Retro Off-Road / Triforce Tires,Wario Wing / Plane Glider / Gold Glider / Paraglider,4.5,4.25,4.5,4.25,3.0,5.0,2.75,2.75,2.5,3.0,3.25,3.25,5.0
Petey Piranha,300 SL Roadster,Off-Road / Retro Off-Road / Triforce Tires,Peach Parasol / Parafoil / Bowser Kite / MKTV Parafoil,4.25,4.25,4.5,4.0,3.25,4.75,2.75,2.75,2.5,3.25,3.25,3.5,4.75
Petey Piranha,300 SL Roadster,Cushion,Super Glider / Waddle Wing / Hylian Kite,4.0,3.75,4.0,5.0,3.25,4.25,3.0,3.0,2.25,3.25,3.5,3.75,5.0
Petey Piranha,300 SL Roadster,Cushion,Cloud Glider / Parachute / Flower Glider / Paper Glider,3.75,4.0,4.0,4.75,3.5,4.0,3.0,3.0,2.25,3.5,3.5,4.0,4.75
Petey Piranha,300 SL Roadster,Cushion,Wario Wing / Plane Glider / Gold Glider / Paraglider,4.0,4.0,3.75,5.0,3.25,4.5,3.0,2.75,2.5,3.25,3.25,3.75,5.0
Petey Piranha,300 SL Roadster,Cushion,Peach Parasol / Parafoil / Bowser Kite / MKTV Parafoil,3.75,4.0,3.75,4.75,3.5,4.25,3.0,2.75,2.5,3.5,3.25,4.0,4.75
Petey Piranha,Pipe Frame,GLA Tires,Super Glider / Waddle Wing / Hylian Kite,4.0,3.5,4.5,4.25,3.75,4.25,3.75,3.5,3.25,3.0,3.5,3.75,4.5
Petey Piranha,Pipe Frame,GLA Tires,Cloud Glider / Parachute / Flower Glider / Paper Glider,3.75,3.75,4.5,4.0,4.0,4.0,3.75,3.5,3.25,3.25,3.5,4.0,4.25
Petey Piranha,Pipe Frame,GLA Tires,Wario Wing / Plane Glider / Gold Glider / Paraglider,4.0,3.75,4.25,4.25,3.75,4.5,3.75,3.25,3.5,3.0,3.25,3.75,4.5
Petey Piranha,Pipe Frame,GLA Tires,Peach Parasol / Parafoil / Bowser Kite / MKTV Parafoil,3.75,3.75,4.25,4.0,4.0,4.25,3.75,3.25,3.5,3.25,3.25,4.0,4.25
Petey Piranha,Pipe Frame,Monster / Hot Monster,Super Glider / Waddle Wing / Hylian Kite,4.25,3.5,4.25,3.75,3.25,4.75,3.0,2.75,2.75,2.5,4.0,3.5,4.75
Petey Piranha,Pipe Frame,Monster / Hot Monster,Cloud Glider / Parachute / Flower Glider / Paper Glider,4.0,3.75,4.25,3.5,3.5,4.5,3.0,2.75,2.75,2.75,4.0,3.75,4.5
Petey Piranha,Pipe Frame,Monster / Hot Monster,Wario Wing / Plane Glider / Gold Glider / Paraglider,4.25,3.75,4.0,3.75,3.25,5.0,3.0,2.5,3.0,2.5,3.75,3.5,4.75
Petey Piranha,Pipe Frame,Monster / Hot Monster,Peach Parasol / Parafoil / Bowser Kite / MKTV Parafoil,4.0,3.75,4.0,3.5,3.5,4.75,3.0,2.5,3.0,2.75,3.75,3.75,4.5
Petey Piranha,Pipe Frame,Roller / Azure Roller,Super Glider / Waddle Wing / Hylian Kite,3.5,3.0,4.5,4.25,4.25,3.75,4.0,3.75,3.5,3.25,3.25,4.25,3.25
Petey Piranha,Pipe Frame,Roller / Azure Roller,Cloud Glider / Parachute / Flower Glider / Paper Glider,3.25,3.25,4.5,4.0,4.5,3.5,4.0,3.75,3.5,3.5,3.25,4.5,3.0
Petey Piranha,Pipe Frame,Roller / Azure Roller,Wario Wing / Plane Glider / Gold Glider / Paraglider,3.5,3.25,4.25,4.25,4.25,4.0,4.0,3.5,3.75,3.25,3.0,4.25,3.25
Petey Piranha,Pipe Frame,Roller / Azure Roller,Peach Parasol / Parafoil / Bowser Kite / MKTV Parafoil,3.25,3.25,4.25,4.0,4.5,3.75,4.0,3.5,3.75,3.5,3.0,4.5,3.0
Petey Piranha,Pipe Frame,Slim / Wood / Crimson Slim,Super Glider / Waddle Wing / Hylian Kite,4.25,4.0,4.25,4.0,3.25,4.25,4.0,3.5,3.5,3.25,2.5,3.5,4.5
Petey Piranha,Pipe Frame,Slim / Wood / Crimson Slim,Cloud Glider / Parachute / Flower Glider / Paper Glider,4.0,4.25,4.25,3.75,3.5,4.0,4.0,3.5,3.5,3.5,2.5,3.75,4.25
Petey Piranha,Pipe Frame,Slim / Wood / Crimson Slim,Wario Wing / Plane Glider / Gold Glider / Paraglider,4.25,4.25,4.0,4.0,3.25,4.5,4.0,3.25,3.75,3.25,2.25,3.5,4.5
Petey Piranha,Pipe Frame,Slim / Wood / Crimson Slim,Peach Parasol / Parafoil / Bowser Kite / MKTV Parafoil,4.0,4.25,4.0,3.75,3.5,4.25,4.0,3.25,3.75,3.5,2.25,3.75,4.25
Petey Piranha,Pipe Frame,Slick / Cyber Slick,Super Glider / Waddle Wing / Hylian Kite,4.5,4.0,3.75,3.5,3.0,4.5,3.5,3.25,2.5,2.5,2.25,3.25,4.5
Petey Piranha,Pipe Frame,Slick / Cyber Slick,Wario Wing / Plane Glider / Gold Glider / Paraglider,4.5,4.25,3.5,3.5,3.0,4.75,3.5,3.0,2.75,2.5,2.0,3.25,4.5
Petey Piranha,Pipe Frame,Metal,Super Glider / Waddle Wing / Hylian Kite,4.5,3.25,4.5,4.0,2.75,4.75,3.5,3.0,3.0,2.25,2.75,3.25,4.75
Petey Piranha,Pipe Frame,Metal,Cloud Glider / Parachute / Flower Glider / Paper Glider,4.25,3.5,4.5,3.75,3.0,4.5,3.5,3.0,3.0,2.5,2.75,3.5,4.5
Petey Piranha,Pipe Frame,Metal,Wario Wing / Plane Glider / Gold Glider / Paraglider,4.5,3.5,4.25,4.0,2.75,5.0,3.5,2.75,3.25,2.25,2.5,3.25,4.75
Petey Piranha,Pipe Frame,Metal,Peach Parasol / Parafoil / Bowser Kite / MKTV Parafoil,4.25,3.5,4.25,3.75,3.0,4.75,3.5,2.75,3.25,2.5,2.5,3.5,4.5
Petey Piranha,Pipe Frame,Button / Leaf Tires,Super Glider / Waddle Wing / Hylian Kite,3.75,3.5,4.25,4.0,4.0,3.75,3.75,3.75,3.25,2.75,3.0,4.0,4.0
Petey Piranha,Pipe Frame,Button / Leaf Tires,Cloud Glider / Parachute / Flower Glider / Paper Glider,3.5,3.75,4.25,3.75,4.25,3.5,3.75,3.75,3.25,3.0,3.0,4.25,3.75
Petey Piranha,Pipe Frame,Button / Leaf Tires,Wario Wing / Plane Glider / Gold Glider / Paraglider,3.75,3.75,4.0,4.0,4.0,4.0,3.75,3.5,3.5,2.75,2.75,4.0,4.0
Petey Piranha,Pipe Frame,Button / Leaf Tires,Peach Parasol / Parafoil / Bowser Kite / MKTV Parafoil,3.5,3.75,4.0,3.75,4.25,3.75,3.75,3.5,3.5,3.0,2.75,4.25,3.75
Petey Piranha,Pipe Frame,Off-Road / Retro Off-Road / Triforce Tires,Super Glider / Waddle Wing / Hylian Kite,4.25,3.5,4.75,3.75,3.5,4.5,3.25,3.25,2.75,2.75,3.75,3.5,4.75
Petey Piranha,Pipe Frame,Off-Road / Retro Off-Road / Triforce Tires,Cloud Glider / Parachute / Flower Glider / Paper Glider,4.0,3.75,4.75,3.5,3.75,4.25,3.25,3.25,2.75,3.0,3.75,3.75,4.5
Petey Piranha,Pipe Frame,Off-Road / Retro Off-Road / Triforce Tires,Wario Wing / Plane Glider / Gold Glider / Paraglider,4.25,3.75,4.5,3.75,3.5,4.75,3.25,3.0,3.0,2.75,3.5,3.5,4.75
Petey Piranha,Pipe Frame,Off-Road / Retro Off-Road / Triforce Tires,Peach Parasol / Parafoil / Bowser Kite / MKTV Parafoil,4.0,3.75,4.5,3.5,3.75,4.5,3.25,3.0,3.0,3.0,3.5,3.75,4.5
Petey Piranha,Pipe Frame,Cushion,Super Glider / Waddle Wing / Hylian Kite,3.75,3.25,4.0,4.5,3.75,4.0,3.5,3.25,2.75,3.0,3.75,4.0,4.75
Petey Piranha,Pipe Frame,Cushion,Cloud Glider / Parachute / Flower Glider / Paper Glider,3.5,3.5,4.0,4.25,4.0,3.75,3.5,3.25,2.75,3.25,3.75,4.25,4.5
Petey Piranha,Pipe Frame,Cushion,Wario Wing / Plane Glider / Gold Glider / Paraglider,3.75,3.5,3.75,4.5,3.75,4.25,3.5,3.0,3.0,3.0,3.5,4.0,4.75
Petey Piranha,Pipe Frame,Cushion,Peach Parasol / Parafoil / Bowser Kite / MKTV Parafoil,3.5,3.5,3.75,4.25,4.0,4.0,3.5,3.0,3.0,3.25,3.5,4.25,4.5
Petey Piranha,Mach 8 / Sports Coupe,GLA Tires,Super Glider / Waddle Wing / Hylian Kite,4.25,4.5,4.5,5.0,3.0,4.75,3.0,3.5,2.75,3.0,3.5,3.5,4.5
Petey Piranha,Mach 8 / Sports Coupe,GLA Tires,Cloud Glider / Parachute / Flower Glider / Paper Glider,4.0,4.75,4.5,4.75,3.25,4.5,3.0,3.5,2.75,3.25,3.5,3.75,4.25
Petey Piranha,Mach 8 / Sports Coupe,GLA Tires,Wario Wing / Plane Glider / Gold Glider / Paraglider,4.25,4.75,4.25,5.0,3.0,5.0,3.0,3.25,3.0,3.0,3.25,3.5,4.5
Petey Piranha,Mach 8 / Sports Coupe,GLA Tires,Peach Parasol / Parafoil / Bowser Kite / MKTV Parafoil,4.0,4.75,4.25,4.75,3.25,4.75,3.0,3.25,3.0,3.25,3.25,3.75,4.25
Petey Piranha,Mach 8 / Sports Coupe,Monster / Hot Monster,Super Glider / Waddle Wing / Hylian Kite,4.5,4.5,4.25,4.5,2.5,5.25,2.25,2.75,2.25,2.5,4.0,3.25,4.75
Petey Piranha,Mach 8 / Sports Coupe,Monster / Hot Monster,Cloud Glider / Parachute / Flower Glider / Paper Glider,4.25,4.75,4.25,4.25,2.75,5.0,2.25,2.75,2.25,2.75,4.0,3.5,4.5
