Character,Vehicle,Tire,Glider,Speed_Avg,Speed_Min,Accel,Weight,Handling_Avg,Handling_Min,Traction,M-turbo,Invincib
Waluigi = Donkey Kong = Roy = Wiggler,Prancer,Ancient Tires,Cloud Glider = Parachute = Flower Glider = Paper Glider,4.5,4.25,2.5,4.0,2.3125,2.0,3.25,3.25,4.25
Waluigi = Donkey Kong = Roy = Wiggler,Prancer,Ancient Tires,Wario Wing = Plane Glider = Gold Glider = Paraglider,4.5625,4.25,2.25,4.5,2.25,1.75,3.0,3.0,4.5
Waluigi = Donkey Kong = Roy = Wiggler,Prancer,Ancient Tires,Peach Parasol = Parafoil = Bowser Kite = MKTV Parafoil,4.4375,4.25,2.5,4.25,2.3125,1.75,3.0,3.25,4.25
Waluigi = Donkey Kong = Roy = Wiggler,Prancer,Roller = Azure Roller,Super Glider = Waddle Wing = Hylian Kite,4.4375,3.75,3.25,3.25,3.125,3.0,2.5,3.75,3.25
Waluigi = Donkey Kong = Roy = Wiggler,Prancer,Roller = Azure Roller,Cloud Glider = Parachute = Flower Glider = Paper Glider,4.375,4.0,3.5,3.0,3.1875,3.0,2.5,4.0,3.0
Waluigi = Donkey Kong = Roy = Wiggler,Prancer,Roller = Azure Roller,Wario Wing = Plane Glider = Gold Glider = Paraglider,4.4375,4.0,3.25,3.5,3.13,2.75,2.25,3.75,3.25
Waluigi = Donkey Kong = Roy = Wiggler,Prancer,Roller = Azure Roller,Peach Parasol = Parafoil = Bowser Kite = MKTV Parafoil,4.3125,4.0,3.5,3.25,3.1875,2.75,2.25,4.0,3.0
Waluigi = Donkey Kong = Roy = Wiggler,Prancer,Slim = Wood = Crimson Slim,Super Glider = Waddle Wing = Hylian Kite,4.75,4.5,2.25,3.75,3.0625,2.75,1.75,3.0,4.5
Waluigi = Donkey Kong = Roy = Wiggler,Prancer,Slim = Wood = Crimson Slim,Cloud Glider = Parachute = Flower Glider = Paper Glider,4.6875,4.5,2.5,3.5,3.125,2.75,1.75,3.25,4.25
Waluigi = Donkey Kong = Roy = Wiggler,Prancer,Slim = Wood = Crimson Slim,Wario Wing = Plane Glider = Gold Glider = Paraglider,4.75,4.25,2.25,4.0,3.0625,2.5,1.5,3.0,4.5
Waluigi = Donkey Kong = Roy = Wiggler,Prancer,Slim = Wood = Crimson Slim,Peach Parasol = Parafoil = Bowser Kite = MKTV Parafoil,4.625,4.25,2.5,3.75,3.125,2.5,1.5,3.25,4.25
Waluigi = Donkey Kong = Roy = Wiggler,Prancer,Slick = Cyber Slick,Super Glider = Waddle Wing = Hylian Kite,4.5625,4.0,2.0,4.0,2.4375,2.0,1.5,2.75,4.5
Waluigi = Donkey Kong = Roy = Wiggler,Prancer,Slick = Cyber Slick,Cloud Glider = Parachute = Flower Glider = Paper Glider,4.5,4.0,2.25,3.75,2.5,2.0,1.5,3.0,4.25
Waluigi = Donkey Kong = Roy = Wiggler,Prancer,Slick = Cyber Slick,Wario Wing = Plane Glider = Gold Glider = Paraglider,4.5625,3.75,2.0,4.25,2.4375,2.25,1.25,2.75,4.5
Waluigi = Donkey Kong = Roy = Wiggler,Prancer,Slick = Cyber Slick,Peach Parasol = Parafoil = Bowser Kite = MKTV Parafoil,4.4375,3.75,2.25,4.0,2.50,2.25,1.25,3.0,4.25
Waluigi = Donkey Kong = Roy = Wiggler,Prancer,Metal,Super Glider = Waddle Wing = Hylian Kite,4.6875,4.0,1.75,4.25,2.4375,2.25,2.0,2.75,4.75
Waluigi = Donkey Kong = Roy = Wiggler,Prancer,Metal,Cloud Glider = Parachute = Flower Glider = Paper Glider,4.625,4.25,2.0,4.0,2.5,2.25,2.0,3.0,4.5
Waluigi = Donkey Kong = Roy = Wiggler,Prancer,Metal,Wario Wing = Plane Glider = Gold Glider = Paraglider,4.6875,4.25,1.75,4.5,2.4375,2.0,1.75,2.75,4.75
Waluigi = Donkey Kong = Roy = Wiggler,Prancer,Metal,Peach Parasol = Parafoil = Bowser Kite = MKTV Parafoil,4.5625,4.25,2.0,4.25,2.5,2.0,1.75,3.0,4.5
Waluigi = Donkey Kong = Roy = Wiggler,Prancer,Gold Tires,Super Glider = Waddle Wing = Hylian Kite,4.6875,4.0,1.75,4.25,2.4375,2.25,2.0,2.75,4.5
Waluigi = Donkey Kong = Roy = Wiggler,Prancer,Gold Tires,Cloud Glider = Parachute = Flower Glider = Paper Glider,4.625,4.25,2.0,4.0,2.5,2.25,2.0,3.0,4.25
Waluigi = Donkey Kong = Roy = Wiggler,Prancer,Gold Tires,Wario Wing = Plane Glider = Gold Glider = Paraglider,4.6875,4.25,1.75,4.5,2.4375,2.0,1.75,2.75,4.5
Waluigi = Donkey Kong = Roy = Wiggler,Prancer,Gold Tires,Peach Parasol = Parafoil = Bowser Kite = MKTV Parafoil,4.5625,4.25,2.0,4.25,2.5,2.0,1.75,3.0,4.25
Waluigi = Donkey Kong = Roy = Wiggler,Prancer,Button = Leaf Tires,Super Glider = Waddle Wing = Hylian Kite,4.5,4.25,3.0,3.25,2.875,2.75,2.25,3.5,4.0
Waluigi = Donkey Kong = Roy = Wiggler,Prancer,Button = Leaf Tires,Cloud Glider = Parachute = Flower Glider = Paper Glider,4.4375,4.25,3.25,3.0,2.9375,2.75,2.25,3.75,3.75
Waluigi = Donkey Kong = Roy = Wiggler,Prancer,Button = Leaf Tires,Wario Wing = Plane Glider = Gold Glider = Paraglider,4.5,4.25,3.0,3.5,2.875,2.75,2.0,3.5,4.0
Waluigi = Donkey Kong = Roy = Wiggler,Prancer,Button = Leaf Tires,Peach Parasol = Parafoil = Bowser Kite = MKTV Parafoil,4.375,4.25,3.25,3.25,2.9375,2.75,2.0,3.75,3.75
Waluigi = Donkey Kong = Roy = Wiggler,Prancer,Off-Road = Retro Off-Road = Triforce Tires,Super Glider = Waddle Wing = Hylian Kite,4.6875,4.25,2.5,4.0,2.5,2.25,3.0,3.0,4.75
Waluigi = Donkey Kong = Roy = Wiggler,Prancer,Off-Road = Retro Off-Road = Triforce Tires,Cloud Glider = Parachute = Flower Glider = Paper Glider,4.625,4.25,2.75,3.75,2.5625,2.25,3.0,3.25,4.5
Waluigi = Donkey Kong = Roy = Wiggler,Prancer,Off-Road = Retro Off-Road = Triforce Tires,Wario Wing = Plane Glider = Gold Glider = Paraglider,4.6875,4.5,2.5,4.25,2.5,2.25,2.75,3.0,4.75
Waluigi = Donkey Kong = Roy = Wiggler,Prancer,Off-Road = Retro Off-Road = Triforce Tires,Peach Parasol = Parafoil = Bowser Kite = MKTV Parafoil,4.5625,4.25,2.75,4.0,2.5625,2.25,2.75,3.25,4.5
Waluigi = Donkey Kong = Roy = Wiggler,Prancer,Sponge,Super Glider = Waddle Wing = Hylian Kite,4.5,4.0,2.75,3.5,2.625,2.25,3.0,3.5,4.25
Waluigi = Donkey Kong = Roy = Wiggler,Prancer,Sponge,Cloud Glider = Parachute = Flower Glider = Paper Glider,4.4375,4.25,3.0,3.25,2.6875,2.25,3.0,3.75,4.0
Waluigi = Donkey Kong = Roy = Wiggler,Prancer,Sponge,Wario Wing = Plane Glider = Gold Glider = Paraglider,4.5,4.0,2.75,3.75,2.625,2.25,2.75,3.5,4.25
Waluigi = Donkey Kong = Roy = Wiggler,Prancer,Sponge,Peach Parasol = Parafoil = Bowser Kite = MKTV Parafoil,4.375,4.0,3.0,3.5,2.6875,2.25,2.75,3.75,4.0
Waluigi = Donkey Kong = Roy = Wiggler,Prancer,Cushion,Super Glider = Waddle Wing = Hylian Kite,4.5,4.0,2.75,3.5,2.625,2.25,3.0,3.5,4.75
Waluigi = Donkey Kong = Roy = Wiggler,Prancer,Cushion,Cloud Glider = Parachute = Flower Glider = Paper Glider,4.4375,4.25,3.0,3.25,2.6875,2.25,3.0,3.75,4.5
Waluigi = Donkey Kong = Roy = Wiggler,Prancer,Cushion,Wario Wing = Plane Glider = Gold Glider = Paraglider,4.5,4.0,2.75,3.75,2.625,2.25,2.75,3.5,4.75
Waluigi = Donkey Kong = Roy = Wiggler,Prancer,Cushion,Peach Parasol = Parafoil = Bowser Kite = MKTV Parafoil,4.375,4.0,3.0,3.5,2.6875,2.25,2.75,3.75,4.5
Waluigi = Donkey Kong = Roy = Wiggler,Sport Bike = Jet Bike,Standard = Blue Standard,Super Glider = Waddle Wing = Hylian Kite,4.6875,4.25,2.75,3.75,2.875,2.75,2.75,3.25,3.75
Waluigi = Donkey Kong = Roy = Wiggler,Sport Bike = Jet Bike,Standard = Blue Standard,Cloud Glider = Parachute = Flower Glider = Paper Glider,4.625,4.5,3.0,3.5,2.9375,2.75,2.75,3.5,3.5
Waluigi = Donkey Kong = Roy = Wiggler,Sport Bike = Jet Bike,Standard = Blue Standard,Wario Wing = Plane Glider = Gold Glider = Paraglider,4.6875,4.5,2.75,4.0,2.9,2.5,2.5,3.25,3.75
Waluigi = Donkey Kong = Roy = Wiggler,Sport Bike = Jet Bike,Standard = Blue Standard,Peach Parasol = Parafoil = Bowser Kite = MKTV Parafoil,4.5625,4.5,3.0,3.75,2.9375,2.5,2.5,3.5,3.5
Waluigi = Donkey Kong = Roy = Wiggler,Sport Bike = Jet Bike,GLA Tires,Super Glider = Waddle Wing = Hylian Kite,4.6875,4.25,2.75,3.75,2.875,2.75,2.75,3.25,4.0
Waluigi = Donkey Kong = Roy = Wiggler,Sport Bike = Jet Bike,GLA Tires,Cloud Glider = Parachute = Flower Glider = Paper Glider,4.625,4.5,3.0,3.5,2.9375,2.75,2.75,3.5,3.75
Waluigi = Donkey Kong = Roy = Wiggler,Sport Bike = Jet Bike,GLA Tires,Wario Wing = Plane Glider = Gold Glider = Paraglider,4.6875,4.5,2.75,4.0,2.9,2.5,2.5,3.25,4.0
Waluigi = Donkey Kong = Roy = Wiggler,Sport Bike = Jet Bike,GLA Tires,Peach Parasol = Parafoil = Bowser Kite = MKTV Parafoil,4.5625,4.5,3.0,3.75,2.9375,2.5,2.5,3.5,3.75
Waluigi = Donkey Kong = Roy = Wiggler,Sport Bike = Jet Bike,Monster = Hot Monster,Super Glider = Waddle Wing = Hylian Kite,4.5625,4.25,2.25,4.25,2.25,2.0,3.25,3.0,4.25
Waluigi = Donkey Kong = Roy = Wiggler,Sport Bike = Jet Bike,Monster = Hot Monster,Cloud Glider = Parachute = Flower Glider = Paper Glider,4.5,4.25,2.5,4.0,2.3125,2.0,3.25,3.25,4.0
Waluigi = Donkey Kong = Roy = Wiggler,Sport Bike = Jet Bike,Monster = Hot Monster,Wario Wing = Plane Glider = Gold Glider = Paraglider,4.5625,4.25,2.25,4.5,2.25,1.75,3.0,3.0,4.25
Waluigi = Donkey Kong = Roy = Wiggler,Sport Bike = Jet Bike,Monster = Hot Monster,Peach Parasol = Parafoil = Bowser Kite = MKTV Parafoil,4.4375,4.25,2.5,4.25,2.3125,1.75,3.0,3.25,4.0
Waluigi = Donkey Kong = Roy = Wiggler,Sport Bike = Jet Bike,Ancient Tires,Super Glider = Waddle Wing = Hylian Kite,4.5625,4.25,2.25,4.25,2.25,2.0,3.25,3.0,4.0
Waluigi = Donkey Kong = Roy = Wiggler,Sport Bike = Jet Bike,Ancient Tires,Cloud Glider = Parachute = Flower Glider = Paper Glider,4.5,4.25,2.5,4.0,2.3125,2.0,3.25,3.25,3.75
Waluigi = Donkey Kong = Roy = Wiggler,Sport Bike = Jet Bike,Ancient Tires,Wario Wing = Plane Glider = Gold Glider = Paraglider,4.5625,4.25,2.25,4.5,2.25,1.75,3.0,3.0,4.0
Waluigi = Donkey Kong = Roy = Wiggler,Sport Bike = Jet Bike,Ancient Tires,Peach Parasol = Parafoil = Bowser Kite = MKTV Parafoil,4.4375,4.25,2.5,4.25,2.3125,1.75,3.0,3.25,3.75
Waluigi = Donkey Kong = Roy = Wiggler,Sport Bike = Jet Bike,Roller = Azure Roller,Super Glider = Waddle Wing = Hylian Kite,4.4375,3.75,3.25,3.25,3.125,3.0,2.5,3.75,2.75
Waluigi = Donkey Kong = Roy = Wiggler,Sport Bike = Jet Bike,Roller = Azure Roller,Cloud Glider = Parachute = Flower Glider = Paper Glider,4.375,4.0,3.5,3.0,3.1875,3.0,2.5,4.0,2.5
Waluigi = Donkey Kong = Roy = Wiggler,Sport Bike = Jet Bike,Roller = Azure Roller,Wario Wing = Plane Glider = Gold Glider = Paraglider,4.4375,4.0,3.25,3.5,3.13,2.75,2.25,3.75,2.75
Waluigi = Donkey Kong = Roy = Wiggler,Sport Bike = Jet Bike,Roller = Azure Roller,Peach Parasol = Parafoil = Bowser Kite = MKTV Parafoil,4.3125,4.0,3.5,3.25,3.1875,2.75,2.25,4.0,2.5
Waluigi = Donkey Kong = Roy = Wiggler,Sport Bike = Jet Bike,Slim = Wood = Crimson Slim,Super Glider = Waddle Wing = Hylian Kite,4.75,4.5,2.25,3.75,3.0625,2.75,1.75,3.0,4.0
Waluigi = Donkey Kong = Roy = Wiggler,Sport Bike = Jet Bike,Slim = Wood = Crimson Slim,Cloud Glider = Parachute = Flower Glider = Paper Glider,4.6875,4.5,2.5,3.5,3.125,2.75,1.75,3.25,3.75
Waluigi = Donkey Kong = Roy = Wiggler,Sport Bike = Jet Bike,Slim = Wood = Crimson Slim,Wario Wing = Plane Glider = Gold Glider = Paraglider,4.75,4.25,2.25,4.0,3.0625,2.5,1.5,3.0,4.0
Waluigi = Donkey Kong = Roy = Wiggler,Sport Bike = Jet Bike,Slim = Wood = Crimson Slim,Peach Parasol = Parafoil = Bowser Kite = MKTV Parafoil,4.625,4.25,2.5,3.75,3.125,2.5,1.5,3.25,3.75
Waluigi = Donkey Kong = Roy = Wiggler,Sport Bike = Jet Bike,Slick = Cyber Slick,Super Glider = Waddle Wing = Hylian Kite,4.5625,4.0,2.0,4.0,2.4375,2.0,1.5,2.75,4.0
Waluigi = Donkey Kong = Roy = Wiggler,Sport Bike = Jet Bike,Slick = Cyber Slick,Cloud Glider = Parachute = Flower Glider = Paper Glider,4.5,4.0,2.25,3.75,2.5,2.0,1.5,3.0,3.75
Waluigi = Donkey Kong = Roy = Wiggler,Sport Bike = Jet Bike,Slick = Cyber Slick,Wario Wing = Plane Glider = Gold Glider = Paraglider,4.5625,3.75,2.0,4.25,2.4375,2.25,1.25,2.75,4.0
Waluigi = Donkey Kong = Roy = Wiggler,Sport Bike = Jet Bike,Slick = Cyber Slick,Peach Parasol = Parafoil = Bowser Kite = MKTV Parafoil,4.4375,3.75,2.25,4.0,2.50,2.25,1.25,3.0,3.75
Waluigi = Donkey Kong = Roy = Wiggler,Sport Bike = Jet Bike,Metal,Super Glider = Waddle Wing = Hylian Kite,4.6875,4.0,1.75,4.25,2.4375,2.25,2.0,2.75,4.25
Waluigi = Donkey Kong = Roy = Wiggler,Sport Bike = Jet Bike,Metal,Cloud Glider = Parachute = Flower Glider = Paper Glider,4.625,4.25,2.0,4.0,2.5,2.25,2.0,3.0,4.0
Waluigi = Donkey Kong = Roy = Wiggler,Sport Bike = Jet Bike,Metal,Wario Wing = Plane Glider = Gold Glider = Paraglider,4.6875,4.25,1.75,4.5,2.4375,2.0,1.75,2.75,4.25
Waluigi = Donkey Kong = Roy = Wiggler,Sport Bike = Jet Bike,Metal,Peach Parasol = Parafoil = Bowser Kite = MKTV Parafoil,4.5625,4.25,2.0,4.25,2.5,2.0,1.75,3.0,4.0
Waluigi = Donkey Kong = Roy = Wiggler,Sport Bike = Jet Bike,Gold Tires,Super Glider = Waddle Wing = Hylian Kite,4.6875,4.0,1.75,4.25,2.4375,2.25,2.0,2.75,4.0
Waluigi = Donkey Kong = Roy = Wiggler,Sport Bike = Jet Bike,Gold Tires,Cloud Glider = Parachute = Flower Glider = Paper Glider,4.625,4.25,2.0,4.0,2.5,2.25,2.0,3.0,3.75
Waluigi = Donkey Kong = Roy = Wiggler,Sport Bike = Jet Bike,Gold Tires,Wario Wing = Plane Glider = Gold Glider = Paraglider,4.6875,4.25,1.75,4.5,2.4375,2.0,1.75,2.75,4.0
Waluigi = Donkey Kong = Roy = Wiggler,Sport Bike = Jet Bike,Gold Tires,Peach Parasol = Parafoil = Bowser Kite = MKTV Parafoil,4.5625,4.25,2.0,4.25,2.5,2.0,1.75,3.0,3.75
Waluigi = Donkey Kong = Roy = Wiggler,Sport Bike = Jet Bike,Button = Leaf Tires,Super Glider = Waddle Wing = Hylian Kite,4.5,4.25,3.0,3.25,2.875,2.75,2.25,3.5,3.5
Waluigi = Donkey Kong = Roy = Wiggler,Sport Bike = Jet Bike,Button = Leaf Tires,Cloud Glider = Parachute = Flower Glider = Paper Glider,4.4375,4.25,3.25,3.0,2.9375,2.75,2.25,3.75,3.25
Waluigi = Donkey Kong = Roy = Wiggler,Sport Bike = Jet Bike,Button = Leaf Tires,Wario Wing = Plane Glider = Gold Glider = Paraglider,4.5,4.25,3.0,3.5,2.875,2.75,2.0,3.5,3.5
Waluigi = Donkey Kong = Roy = Wiggler,Sport Bike = Jet Bike,Button = Leaf Tires,Peach Parasol = Parafoil = Bowser Kite = MKTV Parafoil,4.375,4.25,3.25,3.25,2.9375,2.75,2.0,3.75,3.25
Waluigi = Donkey Kong = Roy = Wiggler,Sport Bike = Jet Bike,Off-Road = Retro Off-Road = Triforce Tires,Super Glider = Waddle Wing = Hylian Kite,4.6875,4.25,2.5,4.0,2.5,2.25,3.0,3.0,4.25
Waluigi = Donkey Kong = Roy = Wiggler,Sport Bike = Jet Bike,Off-Road = Retro Off-Road = Triforce Tires,Cloud Glider = Parachute = Flower Glider = Paper Glider,4.625,4.25,2.75,3.75,2.5625,2.25,3.0,3.25,4.0
Waluigi = Donkey Kong = Roy = Wiggler,Sport Bike = Jet Bike,Off-Road = Retro Off-Road = Triforce Tires,Wario Wing = Plane Glider = Gold Glider = Paraglider,4.6875,4.5,2.5,4.25,2.5,2.25,2.75,3.0,4.25
Waluigi = Donkey Kong = Roy = Wiggler,Sport Bike = Jet Bike,Off-Road = Retro Off-Road = Triforce Tires,Peach Parasol = Parafoil = Bowser Kite = MKTV Parafoil,4.5625,4.25,2.75,4.0,2.5625,2.25,2.75,3.25,4.0
Waluigi = Donkey Kong = Roy = Wiggler,Sport Bike = Jet Bike,Sponge,Super Glider = Waddle Wing = Hylian Kite,4.5,4.0,2.75,3.5,2.625,2.25,3.0,3.5,3.75
Waluigi = Donkey Kong = Roy = Wiggler,Sport Bike = Jet Bike,Sponge,Cloud Glider = Parachute = Flower Glider = Paper Glider,4.4375,4.25,3.0,3.25,2.6875,2.25,3.0,3.75,3.5
Waluigi = Donkey Kong = Roy = Wiggler,Sport Bike = Jet Bike,Sponge,Wario Wing = Plane Glider = Gold Glider = Paraglider,4.5,4.0,2.75,3.75,2.625,2.25,2.75,3.5,3.75
Waluigi = Donkey Kong = Roy = Wiggler,Sport Bike = Jet Bike,Sponge,Peach Parasol = Parafoil = Bowser Kite = MKTV Parafoil,4.375,4.0,3.0,3.5,2.6875,2.25,2.75,3.75,3.5
Waluigi = Donkey Kong = Roy = Wiggler,Sport Bike = Jet Bike,Cushion,Super Glider = Waddle Wing = Hylian Kite,4.5,4.0,2.75,3.5,2.625,2.25,3.0,3.5,4.25
Waluigi = Donkey Kong = Roy = Wiggler,Sport Bike = Jet Bike,Cushion,Cloud Glider = Parachute = Flower Glider = Paper Glider,4.4375,4.25,3.0,3.25,2.6875,2.25,3.0,3.75,4.0
Waluigi = Donkey Kong = Roy = Wiggler,Sport Bike = Jet Bike,Cushion,Wario Wing = Plane Glider = Gold Glider = Paraglider,4.5,4.0,2.75,3.75,2.625,2.25,2.75,3.5,4.25
Waluigi = Donkey Kong = Roy = Wiggler,Sport Bike = Jet Bike,Cushion,Peach Parasol = Parafoil = Bowser Kite = MKTV Parafoil,4.375,4.0,3.0,3.5,2.6875,2.25,2.75,3.75,4.0
Waluigi = Donkey Kong = Roy = Wiggler,Biddybuggy = Mr Scooty,Standard = Blue Standard,Super Glider = Waddle Wing = Hylian Kite,4.125,3.75,4.0,3.5,3.3125,3.0,3.25,4.0,3.0
Waluigi = Donkey Kong = Roy = Wiggler,Biddybuggy = Mr Scooty,Standard = Blue Standard,Cloud Glider = Parachute = Flower Glider = Paper Glider,4.0625,3.5,4.25,3.25,3.4,3.0,3.25,4.25,2.75
Waluigi = Donkey Kong = Roy = Wiggler,Biddybuggy = Mr Scooty,Standard = Blue Standard,Wario Wing = Plane Glider = Gold Glider = Paraglider,4.125,3.75,4.0,3.75,3.3125,3.25,3.0,4.0,3.0
Waluigi = Donkey Kong = Roy = Wiggler,Biddybuggy = Mr Scooty,Standard = Blue Standard,Peach Parasol = Parafoil = Bowser Kite = MKTV Parafoil,4,3.5,4.25,3.5,3.375,3.25,3.0,4.25,2.75
Waluigi = Donkey Kong = Roy = Wiggler,Biddybuggy = Mr Scooty,GLA Tires,Super Glider = Waddle Wing = Hylian Kite,4.125,3.75,4.0,3.5,3.3125,3.0,3.25,4.0,3.25
Waluigi = Donkey Kong = Roy = Wiggler,Biddybuggy = Mr Scooty,GLA Tires,Cloud Glider = Parachute = Flower Glider = Paper Glider,4.0625,3.5,4.25,3.25,3.4,3.0,3.25,4.25,3.0
Waluigi = Donkey Kong = Roy = Wiggler,Biddybuggy = Mr Scooty,GLA Tires,Wario Wing = Plane Glider = Gold Glider = Paraglider,4.125,3.75,4.0,3.75,3.3125,3.25,3.0,4.0,3.25
Waluigi = Donkey Kong = Roy = Wiggler,Biddybuggy = Mr Scooty,GLA Tires,Peach Parasol = Parafoil = Bowser Kite = MKTV Parafoil,4,3.5,4.25,3.5,3.375,3.25,3.0,4.25,3.0
Waluigi = Donkey Kong = Roy = Wiggler,Biddybuggy = Mr Scooty,Monster = Hot Monster,Super Glider = Waddle Wing = Hylian Kite,4.0,4.0,3.5,4.0,2.6875,2.5,3.75,3.75,3.5
Waluigi = Donkey Kong = Roy = Wiggler,Biddybuggy = Mr Scooty,Monster = Hot Monster,Cloud Glider = Parachute = Flower Glider = Paper Glider,3.9375,3.75,3.75,3.75,2.75,2.5,3.75,4.0,3.25
Waluigi = Donkey Kong = Roy = Wiggler,Biddybuggy = Mr Scooty,Monster = Hot Monster,Wario Wing = Plane Glider = Gold Glider = Paraglider,4,3.75,3.5,4.25,2.6875,2.5,3.5,3.75,3.5
Waluigi = Donkey Kong = Roy = Wiggler,Biddybuggy = Mr Scooty,Monster = Hot Monster,Peach Parasol = Parafoil = Bowser Kite = MKTV Parafoil,3.88,3.75,3.75,4.0,2.75,2.5,3.5,4.0,3.25
Waluigi = Donkey Kong = Roy = Wiggler,Biddybuggy = Mr Scooty,Ancient Tires,Super Glider = Waddle Wing = Hylian Kite,4.0,4.0,3.5,4.0,2.6875,2.5,3.75,3.75,3.25
Waluigi = Donkey Kong = Roy = Wiggler,Biddybuggy = Mr Scooty,Ancient Tires,Cloud Glider = Parachute = Flower Glider = Paper Glider,3.9375,3.75,3.75,3.75,2.75,2.5,3.75,4.0,3.0
Waluigi = Donkey Kong = Roy = Wiggler,Biddybuggy = Mr Scooty,Ancient Tires,Wario Wing = Plane Glider = Gold Glider = Paraglider,4,3.75,3.5,4.25,2.6875,2.5,3.5,3.75,3.25
Waluigi = Donkey Kong = Roy = Wiggler,Biddybuggy = Mr Scooty,Ancient Tires,Peach Parasol = Parafoil = Bowser Kite = MKTV Parafoil,3.88,3.75,3.75,4.0,2.75,2.5,3.5,4.0,3.0
Waluigi = Donkey Kong = Roy = Wiggler,Biddybuggy = Mr Scooty,Roller = Azure Roller,Super Glider = Waddle Wing = Hylian Kite,3.875,3.25,4.5,3.0,3.5625,3.25,3.0,4.5,2.0
Waluigi = Donkey Kong = Roy = Wiggler,Biddybuggy = Mr Scooty,Roller = Azure Roller,Cloud Glider = Parachute = Flower Glider = Paper Glider,3.8125,3.0,4.75,2.75,3.63,3.25,3.0,4.75,1.75
Waluigi = Donkey Kong = Roy = Wiggler,Biddybuggy = Mr Scooty,Roller = Azure Roller,Wario Wing = Plane Glider = Gold Glider = Paraglider,3.875,3.25,4.5,3.25,3.5625,3.5,2.75,4.5,2.0
Waluigi = Donkey Kong = Roy = Wiggler,Biddybuggy = Mr Scooty,Roller = Azure Roller,Peach Parasol = Parafoil = Bowser Kite = MKTV Parafoil,3.75,3.0,4.75,3.0,3.625,3.5,2.75,4.75,1.75
Waluigi = Donkey Kong = Roy = Wiggler,Biddybuggy = Mr Scooty,Slim = Wood = Crimson Slim,Super Glider = Waddle Wing = Hylian Kite,4.1875,4.0,3.5,3.5,3.5,3.25,2.25,3.75,3.25
Waluigi = Donkey Kong = Roy = Wiggler,Biddybuggy = Mr Scooty,Slim = Wood = Crimson Slim,Cloud Glider = Parachute = Flower Glider = Paper Glider,4.125,3.75,3.75,3.25,3.5625,3.25,2.25,4.0,3.0
Waluigi = Donkey Kong = Roy = Wiggler,Biddybuggy = Mr Scooty,Slim = Wood = Crimson Slim,Wario Wing = Plane Glider = Gold Glider = Paraglider,4.1875,3.75,3.5,3.75,3.5,3.25,2.0,3.75,3.25
Waluigi = Donkey Kong = Roy = Wiggler,Biddybuggy = Mr Scooty,Slim = Wood = Crimson Slim,Peach Parasol = Parafoil = Bowser Kite = MKTV Parafoil,4.0625,3.75,3.75,3.5,3.5625,3.25,2.0,4.0,3.0
Waluigi = Donkey Kong = Roy = Wiggler,Biddybuggy = Mr Scooty,Slick = Cyber Slick,Super Glider = Waddle Wing = Hylian Kite,4,3.5,3.25,3.75,2.88,2.25,2.0,3.5,3.25
Waluigi = Donkey Kong = Roy = Wiggler,Biddybuggy = Mr Scooty,Slick = Cyber Slick,Cloud Glider = Parachute = Flower Glider = Paper Glider,3.9375,3.5,3.5,3.5,2.9375,2.25,2.0,3.75,3.0
Waluigi = Donkey Kong = Roy = Wiggler,Biddybuggy = Mr Scooty,Slick = Cyber Slick,Wario Wing = Plane Glider = Gold Glider = Paraglider,4.00,3.25,3.25,4.0,2.875,2.5,1.75,3.5,3.25
Waluigi = Donkey Kong = Roy = Wiggler,Biddybuggy = Mr Scooty,Slick = Cyber Slick,Peach Parasol = Parafoil = Bowser Kite = MKTV Parafoil,3.875,3.25,3.5,3.75,2.9375,2.5,1.75,3.75,3.0
Waluigi = Donkey Kong = Roy = Wiggler,Biddybuggy = Mr Scooty,Metal,Super Glider = Waddle Wing = Hylian Kite,4.13,3.75,3.0,4.0,2.875,2.5,2.5,3.5,3.5
Waluigi = Donkey Kong = Roy = Wiggler,Biddybuggy = Mr Scooty,Metal,Cloud Glider = Parachute = Flower Glider = Paper Glider,4.0625,4.0,3.25,3.75,2.9375,2.75,2.5,3.75,3.25
Waluigi = Donkey Kong = Roy = Wiggler,Biddybuggy = Mr Scooty,Metal,Wario Wing = Plane Glider = Gold Glider = Paraglider,4.125,4.0,3.0,4.25,2.875,2.5,2.25,3.5,3.5
Waluigi = Donkey Kong = Roy = Wiggler,Biddybuggy = Mr Scooty,Metal,Peach Parasol = Parafoil = Bowser Kite = MKTV Parafoil,4.0,4.0,3.25,4.0,2.9375,2.75,2.25,3.75,3.25
Waluigi = Donkey Kong = Roy = Wiggler,Biddybuggy = Mr Scooty,Gold Tires,Super Glider = Waddle Wing = Hylian Kite,4.13,3.75,3.0,4.0,2.875,2.5,2.5,3.5,3.25
Waluigi = Donkey Kong = Roy = Wiggler,Biddybuggy = Mr Scooty,Gold Tires,Cloud Glider = Parachute = Flower Glider = Paper Glider,4.0625,4.0,3.25,3.75,2.9375,2.75,2.5,3.75,3.0
Waluigi = Donkey Kong = Roy = Wiggler,Biddybuggy = Mr Scooty,Gold Tires,Wario Wing = Plane Glider = Gold Glider = Paraglider,4.125,4.0,3.0,4.25,2.875,2.5,2.25,3.5,3.25
